"xPYMid","SchoolDistrict","SchoolDistrictShort","SchoolDistrictQuality","County","Developer","Development","InternalExternal","InternalExternalShort","LotType","LotTypeShort","Builder","BuilderShort","xPJGid","Year","MonthNoMonthShort","MonthNo","Month","MonthShort","DirtStart","LotStart","LotStartSpec","LotStartLot","InventoryStart","SalesPlan","LotsDeveloped","LotsDevelopedToDate","LotsDevelopedFuture","LotsCurrent","SalesPlanLocked","SalesAct","SalesPlanVar","DirtEnd","LotsEnd","LotsEndSpec","LotsEndLot","InventoryEnd","ProjectionGroupStatus"
7255,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7148,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2022,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7256,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7149,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2022,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7257,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7150,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2022,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7258,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7151,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2022,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7259,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7152,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2022,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7260,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7143,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2022,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7251,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2022,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6400,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7348,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6401,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7349,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6409,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"3-Mar",3,"March","Mar",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7357,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"3-Mar",3,"March","Mar",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6402,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"4-Apr",4,"April","Apr",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7350,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"4-Apr",4,"April","Apr",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6398,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"5-May",5,"May","May",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7346,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"5-May",5,"May","May",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6403,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7351,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6404,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7352,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6405,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7353,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6406,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7354,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6407,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7355,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6408,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7356,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
6399,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2023,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7347,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2023,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7156,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7264,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7157,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7265,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7165,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"3-Mar",3,"March","Mar",0,1,0.00,1.00,1,1.00,0.00,0,0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7273,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"3-Mar",3,"March","Mar",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7158,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"4-Apr",4,"April","Apr",0,1,0.00,1.00,1,1.00,0.00,0,0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7266,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"4-Apr",4,"April","Apr",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7154,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"5-May",5,"May","May",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7262,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"5-May",5,"May","May",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7159,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7267,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7160,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"7-Jul",7,"July","Jul",0,1,0.00,1.00,1,1.00,0.00,0,0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7268,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7161,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"8-Aug",8,"August","Aug",0,1,0.00,1.00,1,1.00,0.00,0,0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7269,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7162,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7270,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7163,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7271,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7164,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"11-Nov",11,"November","Nov",0,1,0.00,1.00,1,1.00,0.00,0,0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7272,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7155,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2024,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7263,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2024,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7168,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7276,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7169,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7277,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7177,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"3-Mar",3,"March","Mar",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7285,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"3-Mar",3,"March","Mar",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7170,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"4-Apr",4,"April","Apr",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7278,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"4-Apr",4,"April","Apr",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7166,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"5-May",5,"May","May",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7274,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"5-May",5,"May","May",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7171,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7279,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"6-Jun",6,"June","Jun",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7172,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7280,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"7-Jul",7,"July","Jul",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7173,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7281,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"8-Aug",8,"August","Aug",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7174,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7282,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"9-Sep",9,"September","Sep",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7175,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7283,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7176,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7284,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7167,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2025,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7275,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2025,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7180,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2026,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7288,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","Interra Homes","INT",68,2026,"1-Jan",1,"January","Jan",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
7181,"OTHER","ZZZZ",,"OTHER","OTHER","OTHER","OTHER","ZZZ","OTHER","ZZ","JTB Homes","JTB",68,2026,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"OTHER"
